Sum Sq,Mean Sq,NumDF,DenDF,F value,Pr(>F)
0.5589453315963245,0.06986816644954057,8,992.0000003143542,29.881181053132668,4.811019248413564e-42
0.005200587717611775,0.005200587717611775,1,123.99999861001297,2.2241846475946456,0.13840399438548207
0.009160273642231265,0.009160273642231265,1,123.99999862129944,3.9176610623871797,0.04999679625802293
0.019242173077422983,0.002405271634677873,8,992.0000003867149,1.028685320512608,0.41225365639475275
0.0534443994111011,0.006680549926387638,8,992.0000004113066,2.857134114562037,0.003820787296355203
0.012011855226374721,0.012011855226374721,1,123.99999861747804,5.137223989734185,0.025150818675038326
0.04114103744635987,0.005142629680794984,8,992.0000004301312,2.199397184582325,0.025360748765935873
