row_id,col_id,well_id,value,plate_id,base_plate_id,temp_c,t_index,wall_sec,t0_wall_sec,time_hr,is_blank,treatment,rep_group,imagej_label,area_mm2,sample_id,value_t0,fold_change,mean_blank_fc,corrected_fc,metabolism
D,5,D5,858,APC-CC2-26,APC-CC2,26,8,1787241954,1787227665,3.9691666666666667,FALSE,CC,D,14,26.89,APC-CC2_D5,165,5.2,1.0505562281761938,4.149443771823806,0.15431178028351827
A,2,A2,220,APC-CP1-26,APC-CP1,26,0,1787227898,1787227898,0,FALSE,CP,A,4,17.059,APC-CP1_A2,220,1,1,0,0
A,3,A3,226,APC-CP1-26,APC-CP1,26,0,1787227898,1787227898,0,FALSE,CP,A,1,69.095,APC-CP1_A3,226,1,1,0,0
A,4,A4,219,APC-CP1-26,APC-CP1,26,0,1787227898,1787227898,0,FALSE,CP,A,2,17.418,APC-CP1_A4,219,1,1,0,0
A,5,A5,254,APC-CP1-26,APC-CP1,26,0,1787227898,1787227898,0,FALSE,CP,A,3,55.278,APC-CP1_A5,254,1,1,0,0
B,2,B2,214,APC-CP1-26,APC-CP1,26,0,1787227898,1787227898,0,FALSE,CP,A,9,14.863,APC-CP1_B2,214,1,1,0,0
B,3,B3,293,APC-CP1-26,APC-CP1,26,0,1787227898,1787227898,0,FALSE,CP,A,7,88.322,APC-CP1_B3,293,1,1,0,0
B,4,B4,236,APC-CP1-26,APC-CP1,26,0,1787227898,1787227898,0,FALSE,CP,A,6,38.605,APC-CP1_B4,236,1,1,0,0
B,5,B5,236,APC-CP1-26,APC-CP1,26,0,1787227898,1787227898,0,FALSE,CP,D,8,33.214,APC-CP1_B5,236,1,1,0,0
C,2,C2,248,APC-CP1-26,APC-CP1,26,0,1787227898,1787227898,0,FALSE,CP,B,12,51.631,APC-CP1_C2,248,1,1,0,0
C,3,C3,257,APC-CP1-26,APC-CP1,26,0,1787227898,1787227898,0,FALSE,CP,B,13,44.694,APC-CP1_C3,257,1,1,0,0
C,4,C4,267,APC-CP1-26,APC-CP1,26,0,1787227898,1787227898,0,FALSE,CP,B,11,55.627,APC-CP1_C4,267,1,1,0,0
C,5,C5,220,APC-CP1-26,APC-CP1,26,0,1787227898,1787227898,0,FALSE,CP,D,14,9.01,APC-CP1_C5,220,1,1,0,0
D,2,D2,260,APC-CP1-26,APC-CP1,26,0,1787227898,1787227898,0,FALSE,CP,D,16,68.407,APC-CP1_D2,260,1,1,0,0
D,3,D3,224,APC-CP1-26,APC-CP1,26,0,1787227898,1787227898,0,FALSE,CP,D,18,24.477,APC-CP1_D3,224,1,1,0,0
D,4,D4,226,APC-CP1-26,APC-CP1,26,0,1787227898,1787227898,0,FALSE,CP,D,17,21.414,APC-CP1_D4,226,1,1,0,0
D,5,D5,245,APC-CP1-26,APC-CP1,26,0,1787227898,1787227898,0,FALSE,CP,D,19,34.92,APC-CP1_D5,245,1,1,0,0
A,2,A2,219,APC-CP1-26,APC-CP1,26,1,1787229532,1787227898,0.4538888888888889,FALSE,CP,A,4,17.059,APC-CP1_A2,220,0.9954545454545455,0.9854493370381023,0.010005208416443145,5.865061502106305e-4
A,3,A3,233,APC-CP1-26,APC-CP1,26,1,1787229532,1787227898,0.4538888888888889,FALSE,CP,A,1,69.095,APC-CP1_A3,226,1.0309734513274336,0.9854493370381023,0.04552411428933123,6.588626425838517e-4
A,4,A4,218,APC-CP1-26,APC-CP1,26,1,1787229532,1787227898,0.4538888888888889,FALSE,CP,A,2,17.418,APC-CP1_A4,219,0.9954337899543378,0.9854493370381023,0.009984452916235509,5.732261405577856e-4
A,5,A5,244,APC-CP1-26,APC-CP1,26,1,1787229532,1787227898,0.4538888888888889,FALSE,CP,A,3,55.278,APC-CP1_A5,254,0.9606299212598425,0.9854493370381023,-0.024819415778259857,-4.48992651294545e-4
B,2,B2,217,APC-CP1-26,APC-CP1,26,1,1787229532,1787227898,0.4538888888888889,FALSE,CP,A,9,14.863,APC-CP1_B2,214,1.014018691588785,0.9854493370381023,0.028569354550682657,0.0019221795432067994
B,3,B3,289,APC-CP1-26,APC-CP1,26,1,1787229532,1787227898,0.4538888888888889,FALSE,CP,A,7,88.322,APC-CP1_B3,293,0.9863481228668942,0.9854493370381023,8.987858287918815e-4,1.0176239541585126e-5
B,4,B4,236,APC-CP1-26,APC-CP1,26,1,1787229532,1787227898,0.4538888888888889,FALSE,CP,A,6,38.605,APC-CP1_B4,236,1,0.9854493370381023,0.014550662961897665,3.769113576453223e-4
B,5,B5,225,APC-CP1-26,APC-CP1,26,1,1787229532,1787227898,0.4538888888888889,FALSE,CP,D,8,33.214,APC-CP1_B5,236,0.9533898305084746,0.9854493370381023,-0.032059506529627746,-9.652407578017628e-4
C,2,C2,249,APC-CP1-26,APC-CP1,26,1,1787229532,1787227898,0.4538888888888889,FALSE,CP,B,12,51.631,APC-CP1_C2,248,1.0040322580645162,0.9854493370381023,0.0185829210264139,3.5991789867354695e-4
C,3,C3,252,APC-CP1-26,APC-CP1,26,1,1787229532,1787227898,0.4538888888888889,FALSE,CP,B,13,44.694,APC-CP1_C3,257,0.980544747081712,0.9854493370381023,-0.004904589956390315,-1.0973710020115262e-4
C,4,C4,272,APC-CP1-26,APC-CP1,26,1,1787229532,1787227898,0.4538888888888889,FALSE,CP,B,11,55.627,APC-CP1_C4,267,1.0187265917602997,0.9854493370381023,0.033277254722197336,5.982212724431901e-4
C,5,C5,211,APC-CP1-26,APC-CP1,26,1,1787229532,1787227898,0.4538888888888889,FALSE,CP,D,14,9.01,APC-CP1_C5,220,0.9590909090909091,0.9854493370381023,-0.02635842794719323,-0.002925463701131324
D,2,D2,267,APC-CP1-26,APC-CP1,26,1,1787229532,1787227898,0.4538888888888889,FALSE,CP,D,16,68.407,APC-CP1_D2,260,1.0269230769230768,0.9854493370381023,0.04147373988497449,6.062791802735757e-4
D,3,D3,223,APC-CP1-26,APC-CP1,26,1,1787229532,1787227898,0.4538888888888889,FALSE,CP,D,18,24.477,APC-CP1_D3,224,0.9955357142857143,0.9854493370381023,0.010086377247611966,4.1207571383796896e-4
D,4,D4,226,APC-CP1-26,APC-CP1,26,1,1787229532,1787227898,0.4538888888888889,FALSE,CP,D,17,21.414,APC-CP1_D4,226,1,0.9854493370381023,0.014550662961897665,6.79492993457442e-4
D,5,D5,237,APC-CP1-26,APC-CP1,26,1,1787229532,1787227898,0.4538888888888889,FALSE,CP,D,19,34.92,APC-CP1_D5,245,0.9673469387755103,0.9854493370381023,-0.01810239826259208,-5.18396284724859e-4
A,2,A2,228,APC-CP1-26,APC-CP1,26,2,1787231401,1787227898,0.9730555555555556,FALSE,CP,A,4,17.059,APC-CP1_A2,220,1.0363636363636364,0.9918697470452283,0.04449388931840803,0.0026082354955394823
A,3,A3,262,APC-CP1-26,APC-CP1,26,2,1787231401,1787227898,0.9730555555555556,FALSE,CP,A,1,69.095,APC-CP1_A3,226,1.1592920353982301,0.9918697470452283,0.16742228835300177,0.002423073859946476
A,4,A4,230,APC-CP1-26,APC-CP1,26,2,1787231401,1787227898,0.9730555555555556,FALSE,CP,A,2,17.418,APC-CP1_A4,219,1.0502283105022832,0.9918697470452283,0.05835856345705481,0.003350474420545115
A,5,A5,258,APC-CP1-26,APC-CP1,26,2,1787231401,1787227898,0.9730555555555556,FALSE,CP,A,3,55.278,APC-CP1_A5,254,1.015748031496063,0.9918697470452283,0.02387828445083462,4.3196722838804985e-4
B,2,B2,224,APC-CP1-26,APC-CP1,26,2,1787231401,1787227898,0.9730555555555556,FALSE,CP,A,9,14.863,APC-CP1_B2,214,1.0467289719626167,0.9918697470452283,0.05485922491738837,0.003690992728075649
B,3,B3,296,APC-CP1-26,APC-CP1,26,2,1787231401,1787227898,0.9730555555555556,FALSE,CP,A,7,88.322,APC-CP1_B3,293,1.0102389078498293,0.9918697470452283,0.018369160804600937,2.0797944798126104e-4
B,4,B4,246,APC-CP1-26,APC-CP1,26,2,1787231401,1787227898,0.9730555555555556,FALSE,CP,A,6,38.605,APC-CP1_B4,236,1.0423728813559323,0.9918697470452283,0.05050313431070397,0.0013082018989950517
B,5,B5,231,APC-CP1-26,APC-CP1,26,2,1787231401,1787227898,0.9730555555555556,FALSE,CP,D,8,33.214,APC-CP1_B5,236,0.9788135593220338,0.9918697470452283,-0.013056187723194501,-3.930929042932047e-4
C,2,C2,265,APC-CP1-26,APC-CP1,26,2,1787231401,1787227898,0.9730555555555556,FALSE,CP,B,12,51.631,APC-CP1_C2,248,1.0685483870967742,0.9918697470452283,0.0766786400515459,0.00148512792801894
C,3,C3,263,APC-CP1-26,APC-CP1,26,2,1787231401,1787227898,0.9730555555555556,FALSE,CP,B,13,44.694,APC-CP1_C3,257,1.0233463035019454,0.9918697470452283,0.0314765564567171,7.042680551464872e-4
C,4,C4,272,APC-CP1-26,APC-CP1,26,2,1787231401,1787227898,0.9730555555555556,FALSE,CP,B,11,55.627,APC-CP1_C4,267,1.0187265917602997,0.9918697470452283,0.026856844715071326,4.828023210863668e-4
C,5,C5,218,APC-CP1-26,APC-CP1,26,2,1787231401,1787227898,0.9730555555555556,FALSE,CP,D,14,9.01,APC-CP1_C5,220,0.990909090909091,0.9918697470452283,-9.606561361373833e-4,-1.0662110278994266e-4
D,2,D2,273,APC-CP1-26,APC-CP1,26,2,1787231401,1787227898,0.9730555555555556,FALSE,CP,D,16,68.407,APC-CP1_D2,260,1.05,0.9918697470452283,0.0581302529547717,8.497705345179836e-4
D,3,D3,240,APC-CP1-26,APC-CP1,26,2,1787231401,1787227898,0.9730555555555556,FALSE,CP,D,18,24.477,APC-CP1_D3,224,1.0714285714285714,0.9918697470452283,0.07955882438334305,0.0032503503036868508
D,4,D4,230,APC-CP1-26,APC-CP1,26,2,1787231401,1787227898,0.9730555555555556,FALSE,CP,D,17,21.414,APC-CP1_D4,226,1.0176991150442478,0.9918697470452283,0.02582936799901947,0.001206190716307998
D,5,D5,250,APC-CP1-26,APC-CP1,26,2,1787231401,1787227898,0.9730555555555556,FALSE,CP,D,19,34.92,APC-CP1_D5,245,1.0204081632653061,0.9918697470452283,0.0285384162200778,8.172513235990206e-4
A,2,A2,244,APC-CP1-26,APC-CP1,26,3,1787233452,1787227898,1.5427777777777778,FALSE,CP,A,4,17.059,APC-CP1_A2,220,1.1090909090909091,0.999989254643649,0.10910165444726017,0.006395548065376643
A,3,A3,288,APC-CP1-26,APC-CP1,26,3,1787233452,1787227898,1.5427777777777778,FALSE,CP,A,1,69.095,APC-CP1_A3,226,1.2743362831858407,0.999989254643649,0.27434702854219173,0.003970577155252793
A,4,A4,247,APC-CP1-26,APC-CP1,26,3,1787233452,1787227898,1.5427777777777778,FALSE,CP,A,2,17.418,APC-CP1_A4,219,1.1278538812785388,0.999989254643649,0.12786462663488984,0.0073409476768222445
A,5,A5,282,APC-CP1-26,APC-CP1,26,3,1787233452,1787227898,1.5427777777777778,FALSE,CP,A,3,55.278,APC-CP1_A5,254,1.110236220472441,0.999989254643649,0.11024696582879201,0.001994409454553204
B,2,B2,226,APC-CP1-26,APC-CP1,26,3,1787233452,1787227898,1.5427777777777778,FALSE,CP,A,9,14.863,APC-CP1_B2,214,1.0560747663551402,0.999989254643649,0.05608551171149123,0.003773498735887185
B,3,B3,312,APC-CP1-26,APC-CP1,26,3,1787233452,1787227898,1.5427777777777778,FALSE,CP,A,7,88.322,APC-CP1_B3,293,1.0648464163822526,0.999989254643649,0.06485716173860367,7.343262351237934e-4
B,4,B4,261,APC-CP1-26,APC-CP1,26,3,1787233452,1787227898,1.5427777777777778,FALSE,CP,A,6,38.605,APC-CP1_B4,236,1.1059322033898304,0.999989254643649,0.10594294874618149,0.0027442805011314983
B,5,B5,245,APC-CP1-26,APC-CP1,26,3,1787233452,1787227898,1.5427777777777778,FALSE,CP,D,8,33.214,APC-CP1_B5,236,1.0381355932203389,0.999989254643649,0.03814633857668992,0.0011485017937222233
C,2,C2,276,APC-CP1-26,APC-CP1,26,3,1787233452,1787227898,1.5427777777777778,FALSE,CP,B,12,51.631,APC-CP1_C2,248,1.1129032258064515,0.999989254643649,0.11291397116280255,0.0021869413949526942
C,3,C3,282,APC-CP1-26,APC-CP1,26,3,1787233452,1787227898,1.5427777777777778,FALSE,CP,B,13,44.694,APC-CP1_C3,257,1.0972762645914398,0.999989254643649,0.09728700994779083,0.002176735354808046
C,4,C4,289,APC-CP1-26,APC-CP1,26,3,1787233452,1787227898,1.5427777777777778,FALSE,CP,B,11,55.627,APC-CP1_C4,267,1.0823970037453183,0.999989254643649,0.08240774910166937,0.0014814343592440607
C,5,C5,228,APC-CP1-26,APC-CP1,26,3,1787233452,1787227898,1.5427777777777778,FALSE,CP,D,14,9.01,APC-CP1_C5,220,1.0363636363636364,0.999989254643649,0.036374381719987414,0.00403711228856686
D,2,D2,307,APC-CP1-26,APC-CP1,26,3,1787233452,1787227898,1.5427777777777778,FALSE,CP,D,16,68.407,APC-CP1_D2,260,1.1807692307692308,0.999989254643649,0.18077997612558183,0.0026427116541520874
D,3,D3,251,APC-CP1-26,APC-CP1,26,3,1787233452,1787227898,1.5427777777777778,FALSE,CP,D,18,24.477,APC-CP1_D3,224,1.1205357142857142,0.999989254643649,0.12054645964206523,0.004924887022186756
D,4,D4,243,APC-CP1-26,APC-CP1,26,3,1787233452,1787227898,1.5427777777777778,FALSE,CP,D,17,21.414,APC-CP1_D4,226,1.075221238938053,0.999989254643649,0.07523198429440414,0.003513214919884381
D,5,D5,267,APC-CP1-26,APC-CP1,26,3,1787233452,1787227898,1.5427777777777778,FALSE,CP,D,19,34.92,APC-CP1_D5,245,1.089795918367347,0.999989254643649,0.08980666372369794,0.00257178303905206
A,2,A2,250,APC-CP1-26,APC-CP1,26,4,1787235231,1787227898,2.0369444444444444,FALSE,CP,A,4,17.059,APC-CP1_A2,220,1.1363636363636365,1.0116274302088752,0.12473620615476122,0.007312046787898541
A,3,A3,329,APC-CP1-26,APC-CP1,26,4,1787235231,1787227898,2.0369444444444444,FALSE,CP,A,1,69.095,APC-CP1_A3,226,1.4557522123893805,1.0116274302088752,0.4441247821805052,0.006427741257406545
A,4,A4,261,APC-CP1-26,APC-CP1,26,4,1787235231,1787227898,2.0369444444444444,FALSE,CP,A,2,17.418,APC-CP1_A4,219,1.1917808219178083,1.0116274302088752,0.18015339170893307,0.010342943604830238
A,5,A5,318,APC-CP1-26,APC-CP1,26,4,1787235231,1787227898,2.0369444444444444,FALSE,CP,A,3,55.278,APC-CP1_A5,254,1.2519685039370079,1.0116274302088752,0.24034107372813263,0.004347861241870774
B,2,B2,231,APC-CP1-26,APC-CP1,26,4,1787235231,1787227898,2.0369444444444444,FALSE,CP,A,9,14.863,APC-CP1_B2,214,1.0794392523364487,1.0116274302088752,0.06781182212757342,0.004562458597024384
B,3,B3,322,APC-CP1-26,APC-CP1,26,4,1787235231,1787227898,2.0369444444444444,FALSE,CP,A,7,88.322,APC-CP1_B3,293,1.098976109215017,1.0116274302088752,0.08734867900614174,9.889798578626133e-4
B,4,B4,275,APC-CP1-26,APC-CP1,26,4,1787235231,1787227898,2.0369444444444444,FALSE,CP,A,6,38.605,APC-CP1_B4,236,1.1652542372881356,1.0116274302088752,0.15362680707926035,0.003979453622050521
B,5,B5,261,APC-CP1-26,APC-CP1,26,4,1787235231,1787227898,2.0369444444444444,FALSE,CP,D,8,33.214,APC-CP1_B5,236,1.1059322033898304,1.0116274302088752,0.0943047731809552,0.002839307917774288
C,2,C2,291,APC-CP1-26,APC-CP1,26,4,1787235231,1787227898,2.0369444444444444,FALSE,CP,B,12,51.631,APC-CP1_C2,248,1.1733870967741935,1.0116274302088752,0.16175966656531826,0.003132995033319484
C,3,C3,1957,APC-CP1-26,APC-CP1,26,4,1787235231,1787227898,2.0369444444444444,FALSE,CP,B,13,44.694,APC-CP1_C3,257,7.614785992217898,1.0116274302088752,6.603158562009023,0.14774149912760154
C,4,C4,309,APC-CP1-26,APC-CP1,26,4,1787235231,1787227898,2.0369444444444444,FALSE,CP,B,11,55.627,APC-CP1_C4,267,1.1573033707865168,1.0116274302088752,0.14567594057764155,0.0026187991546846234
C,5,C5,242,APC-CP1-26,APC-CP1,26,4,1787235231,1787227898,2.0369444444444444,FALSE,CP,D,14,9.01,APC-CP1_C5,220,1.1,1.0116274302088752,0.08837256979112484,0.009808276336417851
D,2,D2,340,APC-CP1-26,APC-CP1,26,4,1787235231,1787227898,2.0369444444444444,FALSE,CP,D,16,68.407,APC-CP1_D2,260,1.3076923076923077,1.0116274302088752,0.29606487748343246,0.004327990958285445
D,3,D3,262,APC-CP1-26,APC-CP1,26,4,1787235231,1787227898,2.0369444444444444,FALSE,CP,D,18,24.477,APC-CP1_D3,224,1.1696428571428572,1.0116274302088752,0.15801542693398196,0.0064556696872158335
D,4,D4,252,APC-CP1-26,APC-CP1,26,4,1787235231,1787227898,2.0369444444444444,FALSE,CP,D,17,21.414,APC-CP1_D4,226,1.1150442477876106,1.0116274302088752,0.10341681757873533,0.004829402147134366
D,5,D5,290,APC-CP1-26,APC-CP1,26,4,1787235231,1787227898,2.0369444444444444,FALSE,CP,D,19,34.92,APC-CP1_D5,245,1.183673469387755,1.0116274302088752,0.17204603917887984,0.004926862519441003
A,2,A2,262,APC-CP1-26,APC-CP1,26,5,1787236890,1787227898,2.497777777777778,FALSE,CP,A,4,17.059,APC-CP1_A2,220,1.190909090909091,1.0133689992678645,0.17754009164122642,0.010407414950537921
A,3,A3,345,APC-CP1-26,APC-CP1,26,5,1787236890,1787227898,2.497777777777778,FALSE,CP,A,1,69.095,APC-CP1_A3,226,1.5265486725663717,1.0133689992678645,0.5131796732985072,0.007427160768485523
A,4,A4,269,APC-CP1-26,APC-CP1,26,5,1787236890,1787227898,2.497777777777778,FALSE,CP,A,2,17.418,APC-CP1_A4,219,1.2283105022831051,1.0133689992678645,0.21494150301524062,0.012340194225240592
A,5,A5,331,APC-CP1-26,APC-CP1,26,5,1787236890,1787227898,2.497777777777778,FALSE,CP,A,3,55.278,APC-CP1_A5,254,1.3031496062992125,1.0133689992678645,0.289780607031348,0.005242241163416694
B,2,B2,236,APC-CP1-26,APC-CP1,26,5,1787236890,1787227898,2.497777777777778,FALSE,CP,A,9,14.863,APC-CP1_B2,214,1.102803738317757,1.0133689992678645,0.08943473904989241,0.006017273703148248
B,3,B3,334,APC-CP1-26,APC-CP1,26,5,1787236890,1787227898,2.497777777777778,FALSE,CP,A,7,88.322,APC-CP1_B3,293,1.1399317406143346,1.0133689992678645,0.12656274134647005,0.001432969603795997
B,4,B4,374,APC-CP1-26,APC-CP1,26,5,1787236890,1787227898,2.497777777777778,FALSE,CP,A,6,38.605,APC-CP1_B4,236,1.5847457627118644,1.0133689992678645,0.5713767634439999,0.014800589650148943
B,5,B5,276,APC-CP1-26,APC-CP1,26,5,1787236890,1787227898,2.497777777777778,FALSE,CP,D,8,33.214,APC-CP1_B5,236,1.1694915254237288,1.0133689992678645,0.1561225261558643,0.0047005035875192485
C,2,C2,308,APC-CP1-26,APC-CP1,26,5,1787236890,1787227898,2.497777777777778,FALSE,CP,B,12,51.631,APC-CP1_C2,248,1.2419354838709677,1.0133689992678645,0.22856648460310325,0.004426923449150767
C,3,C3,3405,APC-CP1-26,APC-CP1,26,5,1787236890,1787227898,2.497777777777778,FALSE,CP,B,13,44.694,APC-CP1_C3,257,13.249027237354085,1.0133689992678645,12.23565823808622,0.2737651192125614
C,4,C4,324,APC-CP1-26,APC-CP1,26,5,1787236890,1787227898,2.497777777777778,FALSE,CP,B,11,55.627,APC-CP1_C4,267,1.2134831460674158,1.0133689992678645,0.2001141467995513,0.003597428349534422
C,5,C5,259,APC-CP1-26,APC-CP1,26,5,1787236890,1787227898,2.497777777777778,FALSE,CP,D,14,9.01,APC-CP1_C5,220,1.1772727272727272,1.0133689992678645,0.16390372800486275,0.01819131276413571
D,2,D2,1456,APC-CP1-26,APC-CP1,26,5,1787236890,1787227898,2.497777777777778,FALSE,CP,D,16,68.407,APC-CP1_D2,260,5.6,1.0133689992678645,4.586631000732135,0.06704914702782076
D,3,D3,279,APC-CP1-26,APC-CP1,26,5,1787236890,1787227898,2.497777777777778,FALSE,CP,D,18,24.477,APC-CP1_D3,224,1.2455357142857142,1.0133689992678645,0.2321667150178497,0.009485096826320615
D,4,D4,274,APC-CP1-26,APC-CP1,26,5,1787236890,1787227898,2.497777777777778,FALSE,CP,D,17,21.414,APC-CP1_D4,226,1.2123893805309736,1.0133689992678645,0.19902038126310906,0.00929393766989395
D,5,D5,311,APC-CP1-26,APC-CP1,26,5,1787236890,1787227898,2.497777777777778,FALSE,CP,D,19,34.92,APC-CP1_D5,245,1.2693877551020407,1.0133689992678645,0.2560187558341762,0.007331579491242159
A,2,A2,275,APC-CP1-26,APC-CP1,26,6,1787238763,1787227898,3.0180555555555557,FALSE,CP,A,4,17.059,APC-CP1_A2,220,1.25,1.022746497511039,0.22725350248896103,0.013321619232602205
A,3,A3,362,APC-CP1-26,APC-CP1,26,6,1787238763,1787227898,3.0180555555555557,FALSE,CP,A,1,69.095,APC-CP1_A3,226,1.6017699115044248,1.022746497511039,0.5790234139933859,0.008380105854162904
A,4,A4,312,APC-CP1-26,APC-CP1,26,6,1787238763,1787227898,3.0180555555555557,FALSE,CP,A,2,17.418,APC-CP1_A4,219,1.4246575342465753,1.022746497511039,0.4019110367355363,0.023074465308045487
A,5,A5,365,APC-CP1-26,APC-CP1,26,6,1787238763,1787227898,3.0180555555555557,FALSE,CP,A,3,55.278,APC-CP1_A5,254,1.437007874015748,1.022746497511039,0.41426137650470896,0.007494145528143366
B,2,B2,247,APC-CP1-26,APC-CP1,26,6,1787238763,1787227898,3.0180555555555557,FALSE,CP,A,9,14.863,APC-CP1_B2,214,1.1542056074766356,1.022746497511039,0.13145910996559662,0.008844722462867296
B,3,B3,367,APC-CP1-26,APC-CP1,26,6,1787238763,1787227898,3.0180555555555557,FALSE,CP,A,7,88.322,APC-CP1_B3,293,1.2525597269624573,1.022746497511039,0.22981322945141835,0.002601993041953515
B,4,B4,1860,APC-CP1-26,APC-CP1,26,6,1787238763,1787227898,3.0180555555555557,FALSE,CP,A,6,38.605,APC-CP1_B4,236,7.88135593220339,1.022746497511039,6.858609434692351,0.17766116914110483
B,5,B5,323,APC-CP1-26,APC-CP1,26,6,1787238763,1787227898,3.0180555555555557,FALSE,CP,D,8,33.214,APC-CP1_B5,236,1.36864406779661,1.022746497511039,0.3458975702855711,0.010414209980296596
C,2,C2,327,APC-CP1-26,APC-CP1,26,6,1787238763,1787227898,3.0180555555555557,FALSE,CP,B,12,51.631,APC-CP1_C2,248,1.3185483870967742,1.022746497511039,0.2958018895857353,0.005729152826513825
C,3,C3,5253,APC-CP1-26,APC-CP1,26,6,1787238763,1787227898,3.0180555555555557,FALSE,CP,B,13,44.694,APC-CP1_C3,257,20.439688715953306,1.022746497511039,19.416942218442266,0.434441809156537
C,4,C4,355,APC-CP1-26,APC-CP1,26,6,1787238763,1787227898,3.0180555555555557,FALSE,CP,B,11,55.627,APC-CP1_C4,267,1.3295880149812733,1.022746497511039,0.30684151747023436,0.005516053669445312
C,5,C5,290,APC-CP1-26,APC-CP1,26,6,1787238763,1787227898,3.0180555555555557,FALSE,CP,D,14,9.01,APC-CP1_C5,220,1.3181818181818181,1.022746497511039,0.29543532067077916,0.032789713725946634
D,2,D2,1517,APC-CP1-26,APC-CP1,26,6,1787238763,1787227898,3.0180555555555557,FALSE,CP,D,16,68.407,APC-CP1_D2,260,5.834615384615384,1.022746497511039,4.811868887104345,0.07034176161948844
D,3,D3,288,APC-CP1-26,APC-CP1,26,6,1787238763,1787227898,3.0180555555555557,FALSE,CP,D,18,24.477,APC-CP1_D3,224,1.2857142857142858,1.022746497511039,0.26296778820324684,0.010743464811996848
D,4,D4,286,APC-CP1-26,APC-CP1,26,6,1787238763,1787227898,3.0180555555555557,FALSE,CP,D,17,21.414,APC-CP1_D4,226,1.2654867256637168,1.022746497511039,0.24274022815267782,0.01133558551193975
D,5,D5,336,APC-CP1-26,APC-CP1,26,6,1787238763,1787227898,3.0180555555555557,FALSE,CP,D,19,34.92,APC-CP1_D5,245,1.3714285714285714,1.022746497511039,0.3486820739175325,0.009985168210696806
A,2,A2,285,APC-CP1-26,APC-CP1,26,7,1787240416,1787227898,3.477222222222222,FALSE,CP,A,4,17.059,APC-CP1_A2,220,1.2954545454545454,1.0286162222984723,0.26683832315607314,0.015642084715169303
A,3,A3,389,APC-CP1-26,APC-CP1,26,7,1787240416,1787227898,3.477222222222222,FALSE,CP,A,1,69.095,APC-CP1_A3,226,1.7212389380530972,1.0286162222984723,0.692622715754625,0.010024208926183154
A,4,A4,316,APC-CP1-26,APC-CP1,26,7,1787240416,1787227898,3.477222222222222,FALSE,CP,A,2,17.418,APC-CP1_A4,219,1.4429223744292237,1.0286162222984723,0.4143061521307514,0.023786092096150614
A,5,A5,380,APC-CP1-26,APC-CP1,26,7,1787240416,1787227898,3.477222222222222,FALSE,CP,A,3,55.278,APC-CP1_A5,254,1.4960629921259843,1.0286162222984723,0.467446769827512,0.008456289479132965
B,2,B2,253,APC-CP1-26,APC-CP1,26,7,1787240416,1787227898,3.477222222222222,FALSE,CP,A,9,14.863,APC-CP1_B2,214,1.1822429906542056,1.0286162222984723,0.1536267683557333,0.010336188411204556
B,3,B3,378,APC-CP1-26,APC-CP1,26,7,1787240416,1787227898,3.477222222222222,FALSE,CP,A,7,88.322,APC-CP1_B3,293,1.2901023890784984,1.0286162222984723,0.2614861667800261,0.002960600606644167
B,4,B4,2770,APC-CP1-26,APC-CP1,26,7,1787240416,1787227898,3.477222222222222,FALSE,CP,A,6,38.605,APC-CP1_B4,236,11.73728813559322,1.0286162222984723,10.708671913294747,0.277390802054002
B,5,B5,306,APC-CP1-26,APC-CP1,26,7,1787240416,1787227898,3.477222222222222,FALSE,CP,D,8,33.214,APC-CP1_B5,236,1.2966101694915255,1.0286162222984723,0.26799394719305325,0.008068704377462915
C,2,C2,341,APC-CP1-26,APC-CP1,26,7,1787240416,1787227898,3.477222222222222,FALSE,CP,B,12,51.631,APC-CP1_C2,248,1.375,1.0286162222984723,0.34638377770152773,0.006708833408253331
C,3,C3,7254,APC-CP1-26,APC-CP1,26,7,1787240416,1787227898,3.477222222222222,FALSE,CP,B,13,44.694,APC-CP1_C3,257,28.22568093385214,1.0286162222984723,27.19706471155367,0.6085171323120255
C,4,C4,367,APC-CP1-26,APC-CP1,26,7,1787240416,1787227898,3.477222222222222,FALSE,CP,B,11,55.627,APC-CP1_C4,267,1.3745318352059925,1.0286162222984723,0.34591561290752026,0.0062184840618318485
C,5,C5,298,APC-CP1-26,APC-CP1,26,7,1787240416,1787227898,3.477222222222222,FALSE,CP,D,14,9.01,APC-CP1_C5,220,1.3545454545454545,1.0286162222984723,0.3259292322469822,0.0361741656211967
D,2,D2,1632,APC-CP1-26,APC-CP1,26,7,1787240416,1787227898,3.477222222222222,FALSE,CP,D,16,68.407,APC-CP1_D2,260,6.276923076923077,1.0286162222984723,5.248306854624604,0.0767217807333256
D,3,D3,312,APC-CP1-26,APC-CP1,26,7,1787240416,1787227898,3.477222222222222,FALSE,CP,D,18,24.477,APC-CP1_D3,224,1.3928571428571428,1.0286162222984723,0.3642409205586705,0.014880946217210872
D,4,D4,298,APC-CP1-26,APC-CP1,26,7,1787240416,1787227898,3.477222222222222,FALSE,CP,D,17,21.414,APC-CP1_D4,226,1.3185840707964602,1.0286162222984723,0.28996784849798796,0.013541040837675723
D,5,D5,350,APC-CP1-26,APC-CP1,26,7,1787240416,1787227898,3.477222222222222,FALSE,CP,D,19,34.92,APC-CP1_D5,245,1.4285714285714286,1.0286162222984723,0.39995520627295633,0.01145347097001593
