0 = alive (sealed or responds to touch); 1 = dead (gaped and unresponsive),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.5HR,"Time Check Started (all plates): 7:15p, 9/9",,,,,,,4.5HR,"Time Check Started (all plates): 7:15p, 9/9",,,,,,,4.5HR,"Time Check Started (all plates): 7:15p, 9/9",,,,,,,4.5HR,"Time Check Started (all plates): 7:15p, 9/9",,,,,,,4.5HR,"Time Check Started (all plates): 7:15p, 9/9",,,,,,,4.5HR,"Time Check Started (all plates): 7:15p, 9/9",,,,,,,4.5HR,"Time Check Started (all plates): 7:15p, 9/9",,,,,,,4.5HR,"Time Check Started (all plates): 7:15p, 9/9",,,,,
10HR,"Time Check Started (all plates): 12:45a, 9/10",,,,,,,10HR,"Time Check Started (all plates): 12:45a, 9/10",,,,,,,10HR,"Time Check Started (all plates): 12:45a, 9/10",,,,,,,10HR,"Time Check Started (all plates): 12:45a, 9/10",,,,,,,10HR,"Time Check Started (all plates): 12:45a, 9/10",,,,,,,10HR,"Time Check Started (all plates): 12:45a, 9/10",,,,,,,10HR,"Time Check Started (all plates): 12:45a, 9/10",,,,,,,10HR,"Time Check Started (all plates): 12:45a, 9/10",,,,,
AP-CC1-35,1,2,3,4,5,6,,AP-CC2-35,1,2,3,4,5,6,,AP-EE1-35,1,2,3,4,5,6,,AP-EE2-35,1,2,3,4,5,6,,AP-CP1-35,1,2,3,4,5,6,,AP-CP2-35,1,2,3,4,5,6,,AP-EP1-35,1,2,3,4,5,6,,AP-EP2-35,1,2,3,4,5,6
A,blank,0,0,0,0,blank,,A,blank,1,0,0,0,blank,,A,blank,0,0,0,0,blank,,A,blank,0,0,0,0,blank,,A,blank,0,0,0,0,blank,,A,blank,0,0,0,0,blank,,A,blank,0,0,0,0,blank,,A,blank,0,0,0,0,blank
B,blank,0,1,0,0,blank,,B,blank,0,0,0,0,blank,,B,blank,0,0,0,0,blank,,B,blank,0,0,0,0,blank,,B,blank,1,0,0,1,blank,,B,blank,1,0,0,0,blank,,B,blank,0,0,0,0,blank,,B,blank,0,0,0,0,blank
C,blank,0,0,0,0,blank,,C,blank,0,0,0,0,blank,,C,blank,0,0,1,0,blank,,C,blank,0,0,0,0,blank,,C,blank,0,0,0,0,blank,,C,blank,0,0,0,0,blank,,C,blank,0,0,0,0,blank,,C,blank,0,0,0,0,blank
D,blank,0,0,0,0,blank,,D,blank,1,0,0,0,blank,,D,blank,0,0,0,0,blank,,D,blank,0,0,0,0,blank,,D,blank,0,0,0,0,blank,,D,blank,0,0,0,0,blank,,D,blank,0,0,0,0,blank,,D,blank,0,0,0,0,blank
"34.7, 35.5, 35.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13HR,"Time Check Started (all plates): 3:45a, 9/10",,,,,,,13HR,"Time Check Started (all plates): 3:45a, 9/10",,,,,,,13HR,"Time Check Started (all plates): 3:45a, 9/10",,,,,,,13HR,"Time Check Started (all plates): 3:45a, 9/10",,,,,,,13HR,"Time Check Started (all plates): 3:45a, 9/10",,,,,,,13HR,"Time Check Started (all plates): 3:45a, 9/10",,,,,,,13HR,"Time Check Started (all plates): 3:45a, 9/10",,,,,,,13HR,"Time Check Started (all plates): 3:45a, 9/10",,,,,
AP-CC1-35,1,2,3,4,5,6,,AP-CC2-35,1,2,3,4,5,6,,AP-EE1-35,1,2,3,4,5,6,,AP-EE2-35,1,2,3,4,5,6,,AP-CP1-35,1,2,3,4,5,6,,AP-CP2-35,1,2,3,4,5,6,,AP-EP1-35,1,2,3,4,5,6,,AP-EP2-35,1,2,3,4,5,6
A,blank,0,0,0,0,blank,,A,blank,1,0,0,0,blank,,A,blank,0,0,0,0,blank,,A,blank,0,0,0,0,blank,,A,blank,1,0,0,0,blank,,A,blank,0,0,0,0,blank,,A,blank,0,0,0,0,blank,,A,blank,0,0,0,0,blank
B,blank,0,1,0,0,blank,,B,blank,0,0,0,1,blank,,B,blank,0,0,0,0,blank,,B,blank,0,0,0,0,blank,,B,blank,1,1,0,1,blank,,B,blank,1,0,0,0,blank,,B,blank,0,0,0,0,blank,,B,blank,0,0,0,0,blank
C,blank,0,0,0,0,blank,,C,blank,0,0,0,0,blank,,C,blank,0,0,1,0,blank,,C,blank,0,0,0,0,blank,,C,blank,0,0,1,0,blank,,C,blank,0,0,0,0,blank,,C,blank,0,0,0,0,blank,,C,blank,0,0,0,0,blank
D,blank,0,0,0,0,blank,,D,blank,1,0,0,0,blank,,D,blank,0,0,0,0,blank,,D,blank,0,0,0,0,blank,,D,blank,0,0,0,0,blank,,D,blank,0,0,0,0,blank,,D,blank,0,0,0,0,blank,,D,blank,0,0,0,0,blank
"35.0, 35.1, 34.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16HR,"Time Check Started (all plates): 6:45a, 9/10",,,,,,,16HR,"Time Check Started (all plates): 6:45a, 9/10",,,,,,,16HR,"Time Check Started (all plates): 6:45a, 9/10",,,,,,,16HR,"Time Check Started (all plates): 6:45a, 9/10",,,,,,,16HR,"Time Check Started (all plates): 6:45a, 9/10",,,,,,,16HR,"Time Check Started (all plates): 6:45a, 9/10",,,,,,,16HR,"Time Check Started (all plates): 6:45a, 9/10",,,,,,,16HR,"Time Check Started (all plates): 6:45a, 9/10",,,,,
AP-CC1-35,1,2,3,4,5,6,,AP-CC2-35,1,2,3,4,5,6,,AP-EE1-35,1,2,3,4,5,6,,AP-EE2-35,1,2,3,4,5,6,,AP-CP1-35,1,2,3,4,5,6,,AP-CP2-35,1,2,3,4,5,6,,AP-EP1-35,1,2,3,4,5,6,,AP-EP2-35,1,2,3,4,5,6
A,blank,0,0,0,0,blank,,A,blank,1,0,0,0,blank,,A,blank,1,0,1,1,blank,,A,blank,0,0,1,0,blank,,A,blank,1,0,0,0,blank,,A,blank,0,0,0,0,blank,,A,blank,0,0,0,0,blank,,A,blank,0,0,0,0,blank
B,blank,0,1,0,0,blank,,B,blank,1,1,0,1,blank,,B,blank,1,0,1,1,blank,,B,blank,1,0,0,0,blank,,B,blank,1,1,0,1,blank,,B,blank,1,0,0,0,blank,,B,blank,0,0,0,0,blank,,B,blank,0,0,0,0,blank
C,blank,0,0,0,0,blank,,C,blank,0,1,1,0,blank,,C,blank,1,1,1,0,blank,,C,blank,0,0,0,0,blank,,C,blank,0,0,1,0,blank,,C,blank,0,0,0,0,blank,,C,blank,0,0,0,0,blank,,C,blank,0,0,0,0,blank
D,blank,0,0,0,0,blank,,D,blank,1,0,0,0,blank,,D,blank,0,1,1,0,blank,,D,blank,0,0,0,1,blank,,D,blank,0,0,0,0,blank,,D,blank,0,0,0,0,blank,,D,blank,0,0,0,0,blank,,D,blank,0,0,0,0,blank
"34.7, 34.6, 33.8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19HR,"Time Check Started (all plates): 9:45a, 9/10",,,,,,,19HR,"Time Check Started (all plates): 9:45a, 9/10",,,,,,,19HR,"Time Check Started (all plates): 9:45a, 9/10",,,,,,,19HR,"Time Check Started (all plates): 9:45a, 9/10",,,,,,,19HR,"Time Check Started (all plates): 9:45a, 9/10",,,,,,,19HR,"Time Check Started (all plates): 9:45a, 9/10",,,,,,,19HR,"Time Check Started (all plates): 9:45a, 9/10",,,,,,,19HR,"Time Check Started (all plates): 9:45a, 9/10",,,,,
AP-CC1-35,1,2,3,4,5,6,,AP-CC2-35,1,2,3,4,5,6,,AP-EE1-35,1,2,3,4,5,6,,AP-EE2-35,1,2,3,4,5,6,,AP-CP1-35,1,2,3,4,5,6,,AP-CP2-35,1,2,3,4,5,6,,AP-EP1-35,1,2,3,4,5,6,,AP-EP2-35,1,2,3,4,5,6
A,blank,1,0,0,0,blank,,A,blank,1,0,1,0,blank,,A,blank,1,0,1,1,blank,,A,blank,0,1,1,0,blank,,A,blank,1,1,1,1,blank,,A,blank,1,0,1,0,blank,,A,blank,0,1,0,0,blank,,A,blank,0,0,0,0,blank
B,blank,0,1,1,0,blank,,B,blank,1,1,1,1,blank,,B,blank,1,0,1,1,blank,,B,blank,1,0,0,0,blank,,B,blank,1,1,1,1,blank,,B,blank,1,0,0,0,blank,,B,blank,0,0,0,0,blank,,B,blank,0,0,0,0,blank
C,blank,0,0,0,0,blank,,C,blank,1,1,1,0,blank,,C,blank,1,1,1,0,blank,,C,blank,0,0,0,0,blank,,C,blank,1,1,1,1,blank,,C,blank,0,0,0,0,blank,,C,blank,0,0,0,0,blank,,C,blank,0,0,0,0,blank
D,blank,0,0,1,0,blank,,D,blank,1,0,1,1,blank,,D,blank,0,1,1,0,blank,,D,blank,0,0,0,1,blank,,D,blank,0,1,0,0,blank,,D,blank,0,0,0,0,blank,,D,blank,0,0,0,0,blank,,D,blank,0,0,0,0,blank
"34.0, 34.8, 34.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22HR,"Time Check Started (all plates): 12:45p, 9/10",,,,,,,22HR,"Time Check Started (all plates): 12:45p, 9/10",,,,,,,22HR,"Time Check Started (all plates): 12:45p, 9/10",,,,,,,22HR,"Time Check Started (all plates): 12:45p, 9/10",,,,,,,22HR,"Time Check Started (all plates): 12:45p, 9/10",,,,,,,22HR,"Time Check Started (all plates): 12:45p, 9/10",,,,,,,22HR,"Time Check Started (all plates): 12:45p, 9/10",,,,,,,22HR,"Time Check Started (all plates): 12:45p, 9/10",,,,,
AP-CC1-35,1,2,3,4,5,6,,AP-CC2-35,1,2,3,4,5,6,,AP-EE1-35,1,2,3,4,5,6,,AP-EE2-35,1,2,3,4,5,6,,AP-CP1-35,1,2,3,4,5,6,,AP-CP2-35,1,2,3,4,5,6,,AP-EP1-35,1,2,3,4,5,6,,AP-EP2-35,1,2,3,4,5,6
A,blank,1,0,1,0,blank,,A,blank,1,1,1,0,blank,,A,blank,1,1,1,1,blank,,A,blank,1,1,1,0,blank,,A,blank,1,1,1,1,blank,,A,blank,1,1,1,1,blank,,A,blank,0,1,0,0,blank,,A,blank,0,0,0,0,blank
B,blank,0,1,1,1,blank,,B,blank,1,1,1,1,blank,,B,blank,1,1,1,1,blank,,B,blank,1,1,0,1,blank,,B,blank,1,1,1,1,blank,,B,blank,1,1,1,1,blank,,B,blank,1,0,0,0,blank,,B,blank,0,0,0,0,blank
C,blank,0,0,0,0,blank,,C,blank,1,1,1,1,blank,,C,blank,1,1,1,1,blank,,C,blank,0,0,0,1,blank,,C,blank,1,1,1,1,blank,,C,blank,1,0,1,0,blank,,C,blank,1,0,0,0,blank,,C,blank,0,0,0,0,blank
D,blank,0,0,1,0,blank,,D,blank,1,0,1,1,blank,,D,blank,1,1,1,1,blank,,D,blank,0,0,0,1,blank,,D,blank,0,1,1,1,blank,,D,blank,1,1,1,1,blank,,D,blank,0,0,0,0,blank,,D,blank,0,0,1,0,blank
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25HR,"Time Check Started (all plates): 3:45p, 9/10",,,,,,,25HR,"Time Check Started (all plates): 3:45p, 9/10",,,,,,,25HR,"Time Check Started (all plates): 3:45p, 9/10",,,,,,,25HR,"Time Check Started (all plates): 3:45p, 9/10",,,,,,,25HR,"Time Check Started (all plates): 3:45p, 9/10",,,,,,,25HR,"Time Check Started (all plates): 3:45p, 9/10",,,,,,,25HR,"Time Check Started (all plates): 3:45p, 9/10",,,,,,,25HR,"Time Check Started (all plates): 3:45p, 9/10",,,,,
AP-CC1-35,1,2,3,4,5,6,,AP-CC2-35,1,2,3,4,5,6,,AP-EE1-35,1,2,3,4,5,6,,AP-EE2-35,1,2,3,4,5,6,,AP-CP1-35,1,2,3,4,5,6,,AP-CP2-35,1,2,3,4,5,6,,AP-EP1-35,1,2,3,4,5,6,,AP-EP2-35,1,2,3,4,5,6
A,blank,1,0,1,0,blank,,A,blank,1,1,1,0,blank,,A,blank,1,1,1,1,blank,,A,blank,1,1,1,1,blank,,A,blank,1,1,1,1,blank,,A,blank,1,1,1,1,blank,,A,blank,1,1,1,0,blank,,A,blank,0,0,0,1,blank
B,blank,0,1,1,1,blank,,B,blank,1,1,1,1,blank,,B,blank,1,1,1,1,blank,,B,blank,1,1,0,1,blank,,B,blank,1,1,1,1,blank,,B,blank,1,1,1,1,blank,,B,blank,1,1,0,0,blank,,B,blank,0,0,0,1,blank
C,blank,1,1,0,1,blank,,C,blank,1,1,1,1,blank,,C,blank,1,1,1,1,blank,,C,blank,0,0,1,1,blank,,C,blank,1,1,1,1,blank,,C,blank,1,1,1,1,blank,,C,blank,1,0,1,0,blank,,C,blank,0,0,1,0,blank
D,blank,0,1,1,0,blank,,D,blank,1,0,1,1,blank,,D,blank,1,1,1,1,blank,,D,blank,0,1,1,1,blank,,D,blank,0,1,1,1,blank,,D,blank,1,1,1,1,blank,,D,blank,0,0,0,0,blank,,D,blank,1,0,1,0,blank
"35.0, 35.0, 34.7 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.5HR,"Time Check Started (all plates): 6:15p, 9/10",,,,,,,27.5HR,"Time Check Started (all plates): 6:15p, 9/10",,,,,,,27.5HR,"Time Check Started (all plates): 6:15p, 9/10",,,,,,,27.5HR,"Time Check Started (all plates): 6:15p, 9/10",,,,,,,27.5HR,"Time Check Started (all plates): 6:15p, 9/10",,,,,,,27.5HR,"Time Check Started (all plates): 6:15p, 9/10",,,,,,,27.5HR,"Time Check Started (all plates): 6:15p, 9/10",,,,,,,27.5HR,"Time Check Started (all plates): 6:15p, 9/10",,,,,
AP-CC1-35,1,2,3,4,5,6,,AP-CC2-35,1,2,3,4,5,6,,AP-EE1-35,1,2,3,4,5,6,,AP-EE2-35,1,2,3,4,5,6,,AP-CP1-35,1,2,3,4,5,6,,AP-CP2-35,1,2,3,4,5,6,,AP-EP1-35,1,2,3,4,5,6,,AP-EP2-35,1,2,3,4,5,6
A,blank,1,0,1,1,blank,,A,blank,1,1,1,1,blank,,A,blank,1,1,1,1,blank,,A,blank,1,1,1,1,blank,,A,blank,1,1,1,1,blank,,A,blank,1,1,1,1,blank,,A,blank,1,1,1,1,blank,,A,blank,1,0,0,1,blank
B,blank,1,1,1,1,blank,,B,blank,1,1,1,1,blank,,B,blank,1,1,1,1,blank,,B,blank,1,1,0,1,blank,,B,blank,1,1,1,1,blank,,B,blank,1,1,1,1,blank,,B,blank,1,1,1,1,blank,,B,blank,0,1,1,1,blank
C,blank,1,1,1,1,blank,,C,blank,1,1,1,1,blank,,C,blank,1,1,1,1,blank,,C,blank,1,1,1,1,blank,,C,blank,1,1,1,1,blank,,C,blank,1,1,1,1,blank,,C,blank,1,0,1,0,blank,,C,blank,1,1,1,0,blank
D,blank,1,1,1,0,blank,,D,blank,1,0,1,1,blank,,D,blank,1,1,1,1,blank,,D,blank,1,1,1,1,blank,,D,blank,0,1,1,1,blank,,D,blank,1,1,1,1,blank,,D,blank,0,1,1,1,blank,,D,blank,1,1,1,1,blank
"34.6, 35.0, 34.7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31.5HR,"Time Check Started (all plates): 9:45p, 9/10",,,,,,,31.5HR,"Time Check Started (all plates): 9:45p, 9/10",,,,,,,31.5HR,"Time Check Started (all plates): 9:45p, 9/10",,,,,,,31.5HR,"Time Check Started (all plates): 9:45p, 9/10",,,,,,,31.5HR,"Time Check Started (all plates): 9:45p, 9/10",,,,,,,31.5HR,"Time Check Started (all plates): 9:45p, 9/10",,,,,,,31.5HR,"Time Check Started (all plates): 9:45p, 9/10",,,,,,,31.5HR,"Time Check Started (all plates): 9:45p, 9/10",,,,,
AP-CC1-35,1,2,3,4,5,6,,AP-CC2-35,1,2,3,4,5,6,,AP-EE1-35,1,2,3,4,5,6,,AP-EE2-35,1,2,3,4,5,6,,AP-CP1-35,1,2,3,4,5,6,,AP-CP2-35,1,2,3,4,5,6,,AP-EP1-35,1,2,3,4,5,6,,AP-EP2-35,1,2,3,4,5,6
A,blank,1,1,1,1,blank,,A,blank,1,1,1,1,blank,,A,blank,1,1,1,1,blank,,A,blank,1,1,1,1,blank,,A,blank,1,1,1,1,blank,,A,blank,1,1,1,1,blank,,A,blank,1,1,1,1,blank,,A,blank,1,1,1,1,blank
B,blank,1,1,1,1,blank,,B,blank,1,1,1,1,blank,,B,blank,1,1,1,1,blank,,B,blank,1,1,1,1,blank,,B,blank,1,1,1,1,blank,,B,blank,1,1,1,1,blank,,B,blank,1,1,1,1,blank,,B,blank,1,1,1,1,blank
C,blank,1,1,1,1,blank,,C,blank,1,1,1,1,blank,,C,blank,1,1,1,1,blank,,C,blank,1,1,1,1,blank,,C,blank,1,1,1,1,blank,,C,blank,1,1,1,1,blank,,C,blank,1,1,1,1,blank,,C,blank,1,1,1,1,blank
D,blank,1,1,1,1,blank,,D,blank,1,1,1,1,blank,,D,blank,1,1,1,1,blank,,D,blank,1,1,1,1,blank,,D,blank,1,1,1,1,blank,,D,blank,1,1,1,1,blank,,D,blank,1,1,1,1,blank,,D,blank,1,1,1,1,blank
"35.2, 35.4, 36.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
